구분,ISBN13,review_content,rating
잡지,2513514687004.0,리뷰없음,0.0
잡지,2513514687905.0,리뷰없음,0.0
잡지,2513514723702.0,리뷰없음,0.0
잡지,2513676468404.0,리뷰없음,0.0
잡지,2515023429007.0,리뷰없음,0.0
잡지,2540968758004.0,리뷰없음,0.0
잡지,2542708416007.0,리뷰없음,0.0
잡지,2543972402000.0,리뷰없음,0.0
잡지,2545065774001.0,리뷰없음,0.0
잡지,2553588275004.0,우와  현진씨 아름다운 모습  짱 많아요 눈이 블링블링^^,5.0
잡지,2574245940011.0,리뷰없음,0.0
잡지,2592576687009.0,리뷰없음,0.0
잡지,9771064030005.0,리뷰없음,0.0
잡지,9771064030005.0,리뷰없음,0.0
잡지,9771200571584.0,리뷰없음,0.0
잡지,9771226147503.0,리뷰없음,0.0
잡지,9771227000012.0,리뷰없음,0.0
잡지,9771227000029.0,리뷰없음,0.0
잡지,9771227000036.0,원하는 향으로 외서 너무 좋아요.  감사합니다.,5.0
잡지,9771227000043.0,리뷰없음,0.0
잡지,9771227000043.0,리뷰없음,0.0
잡지,9771227003006.0,리뷰없음,0.0
잡지,9771227006014.0,리뷰없음,0.0
잡지,9771227093007.0,리뷰없음,0.0
잡지,9771227093007.0,리뷰없음,0.0
잡지,9771227115006.0,리뷰없음,0.0
잡지,9771227130009.0,리뷰없음,0.0
잡지,9771227140305.0,리뷰없음,0.0
잡지,9771227164004.0,리뷰없음,0.0
잡지,9771227182008.0,리뷰없음,0.0
잡지,9771227234004.0,리뷰없음,0.0
잡지,9771227285006.0,리뷰없음,0.0
잡지,9771227299003.0,리뷰없음,0.0
잡지,9771227299003.0,리뷰없음,0.0
잡지,9771227299003.0,리뷰없음,0.0
잡지,9771227306008.0,리뷰없음,0.0
잡지,9771227312009.0,리뷰없음,0.0
잡지,9771227350001.0,리뷰없음,0.0
잡지,9771227361007.0,리뷰없음,0.0
잡지,9771227362004.0,리뷰없음,0.0
잡지,9771227448005.0,리뷰없음,0.0
잡지,9771227465002.0,리뷰없음,0.0
잡지,9771227465002.0,리뷰없음,0.0
잡지,9771227507009.0,리뷰없음,0.0
잡지,9771227509003.0,리뷰없음,0.0
잡지,9771227513000.0,리뷰없음,0.0
잡지,9771227520008.0,리뷰없음,0.0
잡지,9771227531004.0,리뷰없음,0.0
잡지,9771227539000.0,리뷰없음,0.0
잡지,9771227605002.0,리뷰없음,0.0
잡지,9771227734009.0,리뷰없음,0.0
잡지,9771227734016.0,리뷰없음,0.0
