구분,ISBN13,review_content,rating
역사,9771227362004,리뷰없음,0.0
역사,9771975626007,리뷰없음,0.0
역사,9788901047515,다른 왕조 실록도 읽어봤지만 이렇게 어렵고 재밌는 책은 백제편뿐인것 같아요!ㅎㅎ,5.0
역사,9788901047515,고구려왕조실록을 끝내고 백제왕조실록을 읽고 있는데 이전에 알지 못했던 흥미진진함,5.0
역사,9788901047515,백제사에 대한 다른 시각을 알기엔 좋은 책. 다만 백제사를 이책으로 처음 접한다면 비추.백제사를 어느정도 이는 상태에서 비교해보면서 읽는 것만 추천.,3.0
역사,9788901047515,"2006년 재판 1쇄를 구입했는데, 개정판이란 표현은 잘못된듯. 서문도 초판 서문밖에 없고, 개정 부분에 대한 설명도 없음. 대륙백제는 글쎄..믿을 수가 있어야지.",2.0
역사,9788901051802,이것은 증언이다. 아프리카에서 시작된 이 증언에 인류는 통곡할지어다.,5.0
역사,9788901051802,"아프리카의 과거와 현재에 대한 비교적 객관적 진술
고통받는자들의 연대가 필요하",5.0
역사,9788901051802,모두 아프리카를 사랑해 주었으면 한다....,4.0
역사,9788901051802,세계사의 공백. 더 많이 쓰이고 읽혀야 할 우리 모두에 관한 이야기.,4.0
역사,9788901051802,아들 세계사 공부 시키려고 구입 했어요. ^^,5.0
역사,9788901051802,식민지배 역사가 너무나 친숙해서 조금만 들여다보면 지리적 거리에도 불구하고 일본이나 미국보다 콩고민주공화국이 우리에게 더 가깝게 느껴질 것.,5.0
역사,9788901051802,"제목만 보고 했던 당초의 기대에 비하면 다소 컨텐츠가 부족했습니다. 객관적인 역사에 대한 서술 보다는, 정서적인 설득과 강요가 대부분이었고, 역사에 대한 서술에 있어서도 깊이감이 다소 부족하였습니다.",1.0
역사,9788901051802,세계화된 경제체제 내에서 살아간다는 것만으로도 그들에게 부채감을 느낀다.,4.0
역사,9788901051802,책 자체는 개략적인 통사에 가까워 디테일은 많이 부족한 편. 책 한권에 대륙 하나의 역사를 담으려니 어쩔 수 없었을 거라 생각한다. 중요하다 생각하는 부분에 좀 더 힘을 줘도 좋지 않았을까 하는 아쉬움 정도. 옆에서 선생님이 얘기해주는 듯 조근조근한 문투도 좋다.,4.0
역사,9788901051802,편견을 걷어내고  시야를 넓힌다는 말의 의미는  이런 책을 읽고 의미를  생각해본다는 것일 것,5.0
역사,9788901051802,"아프리카는 미지의 땅이 아니라, 누구든지 관심을 가져야 하는 필수의 지역입니다. 이북이 늘어나는 지금, 이북으로는 도저히 흉내낼 수 없는 놀라운 책입니다.아프리카의 역사와 그림이 잘 조화되어 편집되었습니다",5.0
역사,9788901051802,"검은 대륙에 대한 이해를 원한다면 필수. 유럽을 위한 아픈 착취와 식민의 역사,그 후유증으로인한 내전의 아프리카,기아의 아프리카를 아프리카인의 입장에서 이해하자는 책. 맞는 말이다. 역지사지를 배울수있으리",5.0
역사,9788901051802,"소수 경제적 이익을 위해 수백만 명의 가난한 사람들을 착취 무시하는 일에 대해, 북반구 정치가 대부분, 아프리카사람들 자신 책임이라고까지 않더라도, 어쩔 수 없는 일이라고 말한다. 어디서 많이 들어본 말 ㅠㅠ",5.0
역사,9788901051802,"아프리카의 역사에 관하여 제대로 공부 해 본적없는 나에겐 정말 필 독서 였다.  많은걸 짧은시간에
알 수 있었다",5.0
역사,9788901051802,아프리카 역사에 약간이나마 알수 있었다. 대략이지만 많은 도움을 얻은 것 같다.,5.0
역사,9788901051802,"아프리카를 연상하면 가난,질병,검은 피부,노예 등 부정적인 용어를 떠올리지만, 인류의 발상지이자 모든 것이 최초로 시작된 곳이다.다양하고 위대한 문명이 만개했으나 오랫동안 유럽의 지배를 받으며 질곡의 세월을 보냈다. 왜곡된 시각을 걷어내면 고유의 역사와 문화가 흐르는 유서깊은 대륙이다.",5.0
역사,9788901051802,"자로 죽죽 그어진 아프리카 지도를 보면 세상 어디에도 없는 비극 코메디를 보는 것 같다. 그 땅은 왜 그토록 처절해야 하는지 궁금해 했고 울분을 터트렸던 사람이라면, 세상에 관심이 많은 사람이라면 보고 싶은 책이다.",5.0
역사,9788901051802,"기존의 아프리카 관련 책과는 참 다르다는 인상을 받습니다. 그런데, 참 깨닫는게 많게 되는 책입니다.",5.0
역사,9788901051802,"오늘날 서구사회는 아프리카에 대한 원조에 관심이 많다. 그러나 이때 '원조'란 표현은 아주 많이 잘못된 것임을, 이 책을 읽고나서 느꼈다. '보상'이나 '빚을 갚는다' 라고 해야 할 것이다. 그 또한 충분치는 않다.",4.0
역사,9788901051802,"학교에서 배우지도 못했고 사실 관심도 없었던 아프리카의 역사. 워낙 여러 나라의 이야기를 하다보니 약간 산만하기는 하지만 사건, 사실 외에도 관련된 인물들의 배경과 갈등관계도 설명하고 있어서 제법 재밌다.",4.0
역사,9788901051802,"좋은 내용. 하지만 정말 어색하고 문맥에 맞지 않는 번역.번역 탓에 가독성이 너무 떨어지고,중간중간 맞지 않는 따옴표 와 같은 부호들이 잘못 들어간 것들도 너무 많다.",2.0
역사,9788901051802,정말 흥미로우면서도 어딘가 아려오는 아프리카의 역사,5.0
역사,9788901051802,"아프리카의 역사는 생각보다 복잡하고, 차곡차곡 하다.인류는 왜 문명을 이렇게 발전시켜왔는가에 대해안되는 머리로 열심히 생각하는 중이다.계속",3.0
역사,9788901051802,온라인 서점에서 아프리카를 검색해보면.... 정말로 없다.  재미있던 없던 읽어 주어야만 더 좋은 책들이 계속 나올 수 있을 것이다.  뭐 이 책이 못하다는 얘긴 전혀 아니다.  아니 소중하다!!!,5.0
역사,9788901051802,절망과 희망의 아프리카,4.0
역사,9788901051802,아프리카에 관해서 전혀 모르다시피 했는데 이 책을 통해서 아프리카를 조금이나마 알게 되었습니다.,5.0
역사,9788901051802,아프리카의 눈물.,5.0
역사,9788901051802,처음읽는 아프리카 역사라지만 그냥 대충은 알고있는 역사를 적었네...딱 수박 겉햝기 정도...아프리카 역사에 대해 좀 더 알고싶고만...,2.0
역사,9788901051802,아프리카는 동물의세계이기전에 아프리카인의 대륙인데 아는바가 없어 알고싶어 읽음,5.0
역사,9788901051802,인류의 기원이 아프리카 대륙에서 시작됐다는 가설과 여러 부족들 간의 전쟁 역사와 유럽의 아프리카 식민지배 역사까지. 아프리카 관련 전공책보다 쉬운 개론서 정도로 보면 될 것 같습니다. 관련 지식 전무하신 분들한테 추천.,5.0
역사,9788901051802,나같이 아프리카에 무지한 사람에게 강추. 아프리카 앞날을 응원한다.,5.0
역사,9788901051802,재미있다. 사진 자료가 많으면 좋을텐데 전부 그림으로 그려져있어서 아쉬웠다.,5.0
역사,9788901051802,시중에서 찾기 어려운 아프리카의 역사를 다뤘다는 점에서 읽을만하지만아프리카의 전체를 이야기하다보니 전체적인 깊이가 얕다는 것은 단점,4.0
역사,9788901051802,생소한 내용이 가득하여 금방 재밌게 읽었다,4.0
역사,9788901214924,대중 역사책으로 최고!  세종대왕과 이순신 장군이 조선의 영웅임!!,5.0
역사,9788901214924,내용이 풍부해지고 알차졌네요....,5.0
역사,9788901214924,사극을 보다가 갑자기 관심이 생겨서 읽고 있는데 너무너무 좋은 책이네요!!!,5.0
역사,9788901217284,리뷰없음,0.0
역사,9788920046735,리뷰없음,0.0
역사,9788920049132,리뷰없음,0.0
역사,9788920049149,리뷰없음,0.0
역사,9788920049712,리뷰없음,0.0
역사,9788925574356,리뷰없음,0.0
역사,9788925574455,리뷰없음,0.0
역사,9788925576398,여자라면 술을 좋아한다면 읽어야주,5.0
역사,9788925576398,"여자의 음주가 불법이거나 여자의 술집 출입이 금지되었던 곳도 많았다는 이야기를 읽다 보면, 여자와 남자는 술이 땡기는 이유부터 다를 수밖에 없다는 것을 실감하게 된다. 그냥 맛있어서 한잔 마실 때도 앞으로는 조금 더 생각하며 마실 듯.",5.0
역사,9788925576398,"이 책을 구매한 것만으로도 나는 알코올 애호가임을 증명한게 아닌가 싶다. ㅎㅎㅎ며칠전 마신 뵈브클리코 덕분이기도 하겠지만,바르브 니콜님, 존경합니다!!",4.0
역사,9788925576398,"어떤 대상을 어느정도 사랑하면 이런 책을 쓸 수 있을까? 책을 읽으면서 작가의 술에 대한 사랑이 느껴졌다. 애주가, 주류 업계 관계자 등 술 관련된 사람들이 읽어보면 술맛을 더 느끼고, 업계에서 일하는 자부심을 느낄 수 있을 듯.",5.0
역사,9788925576398,술의 역사 속의 여성들 !! 너무 궁금합니다,5.0
역사,9788925576398,술 대신 읽어보려구요~,5.0
역사,9788925577883,미국과 러시아 중심으로 근현대사를 재미있게 풀어내는 책입니다. 중간중간 작가의 주관적 판단을 은근히 강요하는 듯 느껴지는 점은 아쉽습니다.,4.0
